Product_Name,Category,Brand,Description,List_Price,Sale_Price,Available,Product_Url
"DreamLine SHEN-2428183630 Unidoor Plus 72"" High x 46"" Wide x 30-3/8"" Deep Hinged",Home Improvement|Bathroom Renovation|Bathroom Fixtures and Materials|Showers|Shower Doors,DreamLine,"DreamLine SHEN-2428183630 Features: IMPORTANT! All measurements should be taken only AFTER walls are finished (tile, acrylic back walls, etc.) DreamLine exclusive ClearMax™ water repellant and stain resistant protective coating Premium 3/8&quot; (10mm) thick clear tempered glass for an upscale look Frameless glass design to give an open and airy feel to your shower space Reversible for left or right wall installation to fit your specific layout Solid brass wall-to-glass self-closing hinges Configuration: Shower door with inline buttress panel and return buttress panel Model Size: 30-3/8&quot; D x 46&quot; W x 72&quot; H Door Walk-In: 27&quot; Inline Buttress Panel: 18&quot; W x 36&quot; H Return Buttress Panel: 30&quot; W x 36&quot; H Buttress Wall Height: 36&quot; Inline and return buttress panels are installed to the wall by a 1&quot; anodized aluminum adjustable U-channel 1/2&quot; width or out-of-plumb adjustment available on inline buttress panel side Wall studs or other reinforcement behind finished walls required for hinge installation Professional installation recommended Limited lifetime manufacturer warranty Warranty for any hardware in oil rubbed bronze finish is limited to 1 (one) year About Collection: The DreamLine Unidoor Plus is a frameless hinged shower door or enclosure that is perfectly designed for today's contemporary trends. With a modern appeal, sleek clean lines, and a choice of clear or frosted band glass, the Unidoor Plus adds a touch of timeless style to any bathroom space. Unidoor Plus is part of DreamLine's Unidoor collection, the most versatile line of shower doors and enclosures on the market. Whatever your needs, DreamLine has the ultimate solution for your shower project. About DreamLine™: DreamLine™ is a leading global manufacturer and distributor of high quality shower doors, tub doors, shower enclosures and acrylics shower bases. DreamLine is passionate about smart and visionary design delivering affordable luxury bathroom solutions to the bath and shower marketplace. DreamLine has achieved worldwide accolades for off-the-shelf and custom shower door solutions with sleek modern style and impressive value. DreamLine structures their company`s philosophy to ensure customer satisfaction, exceptional quality and overall excellence in their products and team members. DreamLine has &quot;The Ultimate Shower Door&quot; for any bathroom project. | DreamLine SHEN-2428183630 Shower Enclosures Showers Alcove Unidoor Plus Collection ",656.7,656.7,False,https://www.walmart.com/ip/DreamLine-SHEN-2428183630-Unidoor-Plus-72-High-x-46-Wide-x-30-3-8-Deep-Hinged/110730182
Dayco 101216 90? Bent Tube Female Swivel 37? Flare (jic),Home Improvement|Bathroom Renovation|Bathroom Plumbing|Pipes and Fittings,Dayco,"Dayco 101216 90? Bent Tube Female Swivel 37? Flare (jic)| Designed for use with the following hose styles: A6/DR6, DR17, B7/DB7, DR2, DR12, DFL, DR16, GL/DGL, DR1, NX6/DR13, NR7/DR7, NR7E/DR7E, T1/DR14, U4/DR4 and Y9/DR5. Dayco Permanent Crimp Couplings are one piece steel, aluminum or brass material. Typically, permanent crimp couplings are used in a wide variety of applications, ranging from low-pressure refrigerant applications to high-pressure hydraulic lines on off-the-road construction equipment, machine tools, farm equipment and marine equipment. Available in coupling styles 78, 91N, PG, AB and DC. PG06-08FJ90T ",26.1,26.1,False,https://www.walmart.com/ip/Dayco-101216-90-Bent-Tube-Female-Swivel-37-Flare-jic/308432976
"M-D Precision Components Adjustable Carpet Knee Kicker, 48058",,M-D Precision,"M-D Adjustable Carpet Knee Kicker (Item: 48058), Used To Stretch Carpet Over Tack Strip To Insure Carpet Fits Tight And Lies Flat, Adjustable Pin Depth Allows For Use With Any Carpet, Length Adjusts From 19&quot; - 24&quot;, Box Condition Note: Slight Wear On Original Box Due To Warehouse Storage. Product Is Brand New Never Been Used.|M-D Precision Components Adjustable Carpet Knee Kicker, 48058",59.99,59.99,False,https://www.walmart.com/ip/M-D-Precision-Components-Adjustable-Carpet-Knee-Kicker-48058/503373745
StopTech 83.657.4700.51 StopTech Big Brake Kit Fits 05-07 G35,,StopTech,"StopTech Big Brake Kit; Black/Slotted; Front; Incl. ST-40 Caliper; 355x32mm Rotors; Does Not Fit Stock Wheels;|Disc Brake Pad/Caliper and Rotor Kit StopTech Big Brake Kit StopTech Big Brake Kit; Black/Slotted; Front; Incl. ST-40 Caliper; 355x32mm Rotors; Does Not Fit Stock Wheels; FEATURES: Application Specific Balanced Brake Upgrades Shortest Stopping Distances Possible Improved Pedal Feel And Modulation Proper Integration w/ABS/Vehicle Dynamic Systems Championship Winning Performance Stiffest Calipers Available Inc. Patented Removable Bridge/Floating AeroRotor Patented AeroRotor Hats Are Specially Heat Treated Whether you drive a sports car, SUV, truck or sport compact, Power Slot has a brake rotor for your vehicle. With over 1200 vehicle fitments, Power Slot is the undisputed leader in high performance replacement rotors. We pioneered the performance rotor business years ago and since then we've never lost our focus. First came our Power Slot gas slotted O.E. replacement rotors. And for customer swho need a little extra brute in their brakes, we developed Power Slot Cryo rotors and Power Slot Plus big brake kits. Here at Power Slot we live by one simple motto: Premium quality equals premium performance. We believe that all of our products must exceed the fit, finish and performance of the Original Equipment on your car. So you won't find a single economy rotor hiding in our program. That's why we are known as the Performance Brake Professionals!",2287.05,2287.05,False,https://www.walmart.com/ip/StopTech-83-657-4700-51-StopTech-Big-Brake-Kit-Fits-05-07-G35/160663388
Mightyskins Protective Vinyl Skin Decal Cover for LG Thrill 4G Cell Phone wrap sticker skins Argentina Flag,,Mightyskins,"Mightyskins are removable vinyl skins for protecting and customizing your portable devices. They feature ultra high resolution designs, the perfect way to add some style and stand out from the crowd. Mightyskins protect your LG Thrill 4g Android Smart Phone with a durable laminate that protects from scratching, fading and peeling. With our patented adhesive technology MightySkins remove cleanly when you want to remove them or switch to another design. No sticky mess guaranteed! Best of all, we include a FREE digital wallpaper download, so the front of your LG Thrill 4g Android Smart Phone can look as great as the back. LG Thrill 4g Android Smart Phone is not included.|This is NOT A HARD CASE. It is a vinyl skin/decal sticker and is NOT made of rubber, silicone, gel or plastic.",10.78,8.99,False,https://www.walmart.com/ip/Mightyskins-Protective-Vinyl-Skin-Decal-Cover-for-LG-Thrill-4G-Cell-Phone-wrap-sticker-skins-Argentina-Flag/175147957
"Goodmark Right Side Window Regulator for Chevy 3100, 3B, 3C, 3D, 3E, 3F, 3G",Auto & Tires|Automotive Replacement Parts|Replacement Auto Parts,Goodmark,"Goodmark has a wide range of quality replacement panels. They're dimensioned and test fit to make sure it fits and looks properly. Many Goodmark parts have been approved by the manufacturers of the original equipment and are licensed to be sold as genuine replacement parts. Goodmark is the leader in restoration sheet metal and trim for todays most popular muscle cars and trucks. Goodmark strives to produce the best reproduction parts available and at an affordable price.|Goodmark Right Side Window Regulator for Chevy 3100, 3B, 3C, 3D, 3E, 3F, 3G",65.56,65.56,False,https://www.walmart.com/ip/Goodmark-Right-Side-Window-Regulator-for-Chevy-3100-3B-3C-3D-3E-3F-3G/538816035
Genuine Volkswagen OEM 1J3 881 633 B B41 RELEASE LEVER,Auto & Tires|Automotive Replacement Parts|Replacement Auto Parts,Volkswagen,"Please verify this is the correct part by calling your local dealership. One model could have different parts, depending on the manufacturing date, engine, etc..|Genuine Volkswagen OEM 1J3 881 633 B B41 RELEASE LEVER",18.43,18.43,False,https://www.walmart.com/ip/Genuine-Volkswagen-OEM-1J3-881-633-B-B41-RELEASE-LEVER/118456699
"3 1/2""W x 20""D x 20""H Funston Craftsman Smooth Bracket, Douglas Fir",Home Improvement|Hardware|Brackets and Angle Irons|All Brackets and Angle Irons,Ekena Milwork,"Our Rustic Collection is an instant classic. Our Rustic wood millwork utilizes the technologies of today to build the 'log and timber' wood products that have been in architecture for centuries. Because our products are not kiln dried, each item in our Rustic Collection is 100% unique and will contain the natural variations that the wood species offers. Your wood bracket, corbel, rafter tail, will contain unique colors, grains, textures, knots, sapwood &amp; heartwood content and possible sap bleeding, and even natural checking, splitting &amp; cracks. These natural variations are what make the Rustic Collection stand out from the rest. Be proud of your project; stand out from the cookie-cutter homes; use the Rustic Collection family of products.|3 1/2&quot;W x 20&quot;D x 20&quot;H Funston Craftsman Smooth Bracket, Douglas Fir",208.24,208.24,False,https://www.walmart.com/ip/3-1-2-W-x-20-D-x-20-H-Funston-Craftsman-Smooth-Bracket-Douglas-Fir/139685225
HMK Superior TR Jacket Blue/Orange 2XL HM7JSUP2BLO2X,Auto & Tires|Motorcycle|Motorcycle Gear|Motorcycle Jackets,HMK," Windproof, waterproof and breathable jacket featuring XR-Silver weatherproof technology High-level water-repellent coating Quilted insulation, chest ventilation and waterproof zipper Bottom of jacket features powder skirt and heavy-duty D-ring Reflective trims and HMK applique logos; Rockstar jackets feature Rockstar Energy Drink logos |HMK Superior TR Jacket Blue/Orange 2XL HM7JSUP2BLO2X",209.99,209.99,False,https://www.walmart.com/ip/HMK-Superior-TR-Jacket-Blue-Orange-2XL-HM7JSUP2BLO2X/772553078
"3 1/2""W x 20""D x 20""H Funston Craftsman Smooth Bracket, Douglas Fir",Home Improvement|Hardware|Brackets and Angle Irons|All Brackets and Angle Irons,Ekena Milwork,"Our Rustic Collection is an instant classic. Our Rustic wood millwork utilizes the technologies of today to build the 'log and timber' wood products that have been in architecture for centuries. Because our products are not kiln dried, each item in our Rustic Collection is 100% unique and will contain the natural variations that the wood species offers. Your wood bracket, corbel, rafter tail, will contain unique colors, grains, textures, knots, sapwood &amp; heartwood content and possible sap bleeding, and even natural checking, splitting &amp; cracks. These natural variations are what make the Rustic Collection stand out from the rest. Be proud of your project; stand out from the cookie-cutter homes; use the Rustic Collection family of products.|3 1/2&quot;W x 20&quot;D x 20&quot;H Funston Craftsman Smooth Bracket, Douglas Fir",274.3,274.3,False,https://www.walmart.com/ip/3-1-2-W-x-20-D-x-20-H-Funston-Craftsman-Smooth-Bracket-Douglas-Fir/139685225
Clearly,Music|Rock Music on CD or Vinyl|All Rock Music,,Details Coming Soon|Clearly,17.44,17.44,False,https://www.walmart.com/ip/Clearly/619150209
"Cal-Hawk 1/4"" DR. Impact Universal Joint",Home Improvement|Tools|Hand Tools|Hand Tool Sets,Ctt Tools Inc,|Cal-Hawk 1/4&quot; DR. Impact Universal Joint,13.61,13.61,False,https://www.walmart.com/ip/Cal-Hawk-1-4-DR-Impact-Universal-Joint/848498637
Tutto 1XL Black Monster Machine Bag on Wheels,Sports & Outdoors|Sports|Sports & Duffel Bags,Tutto,"Tutto 1XL Black Monster Machine Bag on Wheels|Tutto Monster series are designed for road/vehicle transporting. Not recommended for airline check-in. This machine case fits most large, heavy machines. Perfect for sewers, quilters, and designers etc.Dimensions Interior: 23&quot;L x 15&quot;H x 14&quot;D Top access: 19&quot;L x 10&quot;D Exterior: 24&quot;L x 16&quot;H x 14&quot;D Front access: 21&quot;L x 14&quot;DFeatures Sturdy frame protects your machine Lightweight Two outside tie-down straps to secure stackable items. Store the straps inside the front and back zipper pockets. Side pockets for storage Removable puller bar Floating divider expands the depth Mesh pockets for your fabrics Two inside straps to secure your machine Both top and front opening for easy access Versatile pockets keep all your sewing tools organized // // //",219.0,219.0,False,https://www.walmart.com/ip/Tutto-1XL-Black-Monster-Machine-Bag-on-Wheels/574064116
"3 1/2""W x 20""D x 20""H Funston Craftsman Smooth Bracket, Douglas Fir",Home Improvement|Hardware|Brackets and Angle Irons|All Brackets and Angle Irons,Ekena Milwork,"Our Rustic Collection is an instant classic. Our Rustic wood millwork utilizes the technologies of today to build the 'log and timber' wood products that have been in architecture for centuries. Because our products are not kiln dried, each item in our Rustic Collection is 100% unique and will contain the natural variations that the wood species offers. Your wood bracket, corbel, rafter tail, will contain unique colors, grains, textures, knots, sapwood &amp; heartwood content and possible sap bleeding, and even natural checking, splitting &amp; cracks. These natural variations are what make the Rustic Collection stand out from the rest. Be proud of your project; stand out from the cookie-cutter homes; use the Rustic Collection family of products.|3 1/2&quot;W x 20&quot;D x 20&quot;H Funston Craftsman Smooth Bracket, Douglas Fir",90.02,90.02,False,https://www.walmart.com/ip/3-1-2-W-x-20-D-x-20-H-Funston-Craftsman-Smooth-Bracket-Douglas-Fir/139685225
Remi Collection 24 Inch Towel Bar,Home|Kitchen & Dining|Kitchen Storage & Organization|Counter Organizers,Allied Brass,"This Remi collection Towel Bar from Allied Brass is nothing short of modern meets traditional. The curved accent with an upright style makes this accessory unique and trend setting at the same time. Made from high quality metal and finished in a lifetime designer finish, this beautiful towel bar is extremely attractive yet highly functional. Whether your bath d&Atilde;&copy;cor features traditional Old World styling or a cleaner, more contemporary design, the Remi Collection has bath accessories to meet your design and decorating needs. All of the Remi Collection products come with a limited lifetime warranty.|Crafted from the Finest Solid Brass Materials;Concealed screw mounting hardware installs easily;Designer Finish will provide corrosion free performance;Wall mounted design is an ideal use of space;Available in a wide variety of lifetime designer finishes;Provided with a Limited lifetime warranty",125.99,125.99,False,https://www.walmart.com/ip/Remi-Collection-24-Inch-Towel-Bar/770355407
